uid,Date,TrainLoc,Protocol,TrainTeam,Rainfall,Temp,Paid,Team,Self,People,Assign,TranTrai,Coord,Upload,Time,Bulk,Complex,Task,WQO,WQC,WQM,created,Latest,ToNow,ActivePeriod,Years,TeamPoints,Blog,Comment,Invite,InviteAccepted,Pres,Quiz,Sample,Share,Points,BlogTime,CommTime,InvTime,InviteATime,PresTime,QuizTime,SampTime,ShareTime,PointsTime,BlogTimeZ,CommTimeZ,InvTimeZ,InviteATimeZ,PresTimeZ,QuizTimeZ,SampTimeZ,ShareTimeZ,PointsTimeZ,BlogTimeZZ
16739,2/26/2016,Ray 2016 Kolkata Short Duration CSL Training Team 04,Kolkata,32,0,25.42179,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,25/02/2016,30/03/2016,450.00,34,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16740,2/26/2016,Ray 2016 Kolkata Short Duration CSL Training Team 04,Kolkata,32,0,25.42179,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,25/02/2016,30/03/2016,450.00,34,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16741,2/26/2016,Ray 2016 Kolkata Short Duration CSL Training Team 04,Kolkata,32,0,25.42179,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,25/02/2016,25/02/2016,450.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16742,2/26/2016,Ray 2016 Kolkata Short Duration CSL Training Team 04,Kolkata,32,0,25.42179,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,25/02/2016,25/02/2016,450.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16743,2/26/2016,Ray 2016 Kolkata Short Duration CSL Training Team 04,Kolkata,32,0,25.42179,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,25/02/2016,14/03/2016,450.00,18,0.05,0,0,0,0,0,0,2,0,0,23,0,0,0,0,0,0.0311,0,0,0.3578,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,1.6144,-0.1023,-0.0252,-0.0479,-0.0683
16744,2/26/2016,Ray 2016 Kolkata Short Duration CSL Training Team 04,Kolkata,32,0,25.42179,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,25/02/2016,25/02/2016,450.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16745,2/26/2016,Ray 2016 Kolkata Short Duration CSL Training Team 04,Kolkata,32,0,25.42179,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,25/02/2016,25/02/2016,450.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16746,2/26/2016,Ray 2016 Kolkata Short Duration CSL Training Team 04,Kolkata,32,0,25.42179,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,25/02/2016,29/02/2016,450.00,4,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16747,2/26/2016,Ray 2016 Kolkata Short Duration CSL Training Team 04,Kolkata,32,0,25.42179,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,25/02/2016,06/03/2016,450.00,10,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16748,2/26/2016,Ray 2016 Kolkata Short Duration CSL Training Team 04,Kolkata,32,0,25.42179,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,25/02/2016,03/03/2016,450.00,7,0.02,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0.0156,0,0,0.0933,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.115,-0.0683
16749,2/26/2016,Ray 2016 Kolkata Short Duration CSL Training Team 04,Kolkata,32,0,25.42179,0,1,0,1,1,1,0,1,4,5,4,4,4,4,4,25/02/2016,17/04/2016,450.00,52,0.14,0,0,0,0,0,0,2,6,0,162,0,0,0,0,0,0.0311,0.0933,0,2.52,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,1.6144,0.4042,-0.0252,0.5007,-0.0683
16750,2/26/2016,Ray 2016 Kolkata Short Duration CSL Training Team 04,Kolkata,32,0,25.42179,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,25/02/2016,25/02/2016,450.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16751,2/26/2016,Ray 2016 Kolkata Short Duration CSL Training Team 04,Kolkata,32,0,25.42179,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,25/02/2016,25/02/2016,450.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16752,2/26/2016,Ray 2016 Kolkata Short Duration CSL Training Team 04,Kolkata,32,0,25.42179,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,25/02/2016,25/02/2016,450.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16753,2/26/2016,Ray 2016 Kolkata Short Duration CSL Training Team 04,Kolkata,32,0,25.42179,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,25/02/2016,25/02/2016,450.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16754,2/26/2016,Ray 2016 Kolkata Short Duration CSL Training Team 04,Kolkata,32,0,25.42179,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,25/02/2016,25/02/2016,450.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16755,2/26/2016,Ray 2016 Kolkata Short Duration CSL Training Team 04,Kolkata,32,0,25.42179,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,25/02/2016,20/03/2016,450.00,24,0.07,0,0,0,0,0,0,2,0,0,20,0,0,0,0,0,0.0311,0,0,0.3111,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,1.6144,-0.1023,-0.0252,-0.0598,-0.0683
16756,2/26/2016,Ray 2016 Kolkata Short Duration CSL Training Team 04,Kolkata,32,0,25.42179,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,25/02/2016,25/02/2016,450.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16757,2/26/2016,Ray 2016 Kolkata Short Duration CSL Training Team 04,Kolkata,32,0,25.42179,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,25/02/2016,25/02/2016,450.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16758,2/26/2016,Ray 2016 Kolkata Short Duration CSL Training Team 04,Kolkata,32,0,25.42179,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,25/02/2016,08/04/2016,450.00,43,0.12,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0.0156,0,0,0.1244,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.1071,-0.0683
16759,2/26/2016,Ray 2016 Kolkata Short Duration CSL Training Team 04,Kolkata,32,0,25.42179,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,25/02/2016,05/05/2016,450.00,70,0.19,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0.0156,0,0,0.0778,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.119,-0.0683
16760,2/26/2016,Ray 2016 Kolkata Short Duration CSL Training Team 04,Kolkata,32,0,25.42179,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,25/02/2016,02/04/2016,450.00,37,0.1,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0.0156,0,0,0.1711,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.0953,-0.0683
16761,2/26/2016,Ray 2016 Kolkata Short Duration CSL Training Team 04,Kolkata,32,0,25.42179,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,25/02/2016,12/03/2016,450.00,16,0.04,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0.0156,0,0,0.0622,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.1229,-0.0683
16762,2/26/2016,Ray 2016 Kolkata Short Duration CSL Training Team 04,Kolkata,32,0,25.42179,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,25/02/2016,25/02/2016,450.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16728,02/24/2016,Valiente Riveros 2016 Mexico City Short Duration CSL Training Team 1,Mexico City,24,0.00517,14.46173,0,1,1,1,1,1,1,1,4,3,4,5,NA,NA,NA,24/02/2016,24/02/2016,451.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16709,2/27/2016,Valiente Riveros 2016 Mexico City Short Duration CSL Training Team 1,Mexico City,24,0.00517,14.46173,0,1,1,1,1,1,1,1,4,3,4,5,NA,NA,NA,24/02/2016,26/02/2016,451.00,2,0.01,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0.0155,0,0,0.0776,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.119,-0.0683
16713,2/27/2016,Valiente Riveros 2016 Mexico City Short Duration CSL Training Team 1,Mexico City,24,0.00517,14.46173,0,1,1,1,1,1,1,1,4,3,4,5,3,3,3,24/02/2016,03/12/2016,451.00,283,0.78,0,0,0,0,0,0,1,3,0,70,0,0,0,0,0,0.0155,0.0466,0,1.0865,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,0.151,-0.0252,0.1376,-0.0683
16714,2/27/2016,Valiente Riveros 2016 Mexico City Short Duration CSL Training Team 1,Mexico City,24,0.00517,14.46173,0,1,1,1,1,1,1,1,4,3,4,5,NA,NA,NA,24/02/2016,24/02/2016,451.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16718,2/27/2016,Valiente Riveros 2016 Mexico City Short Duration CSL Training Team 1,Mexico City,24,0.00517,14.46173,0,1,1,1,1,1,1,1,4,3,4,5,NA,NA,NA,24/02/2016,24/02/2016,451.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16723,2/27/2016,Valiente Riveros 2016 Mexico City Short Duration CSL Training Team 1,Mexico City,24,0.00517,14.46173,0,1,1,1,1,1,1,1,4,3,4,5,NA,NA,NA,24/02/2016,16/05/2016,451.00,82,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16724,2/27/2016,Valiente Riveros 2016 Mexico City Short Duration CSL Training Team 1,Mexico City,24,0.00517,14.46173,0,1,1,1,1,1,1,1,4,3,4,5,NA,NA,NA,24/02/2016,27/02/2016,451.00,3,0.01,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0.0155,0,0,0.1242,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.1071,-0.0683
16795,2/27/2016,Valiente Riveros 2016 Mexico City Short Duration CSL Training Team 1,Mexico City,24,0.00517,14.46173,0,1,1,1,1,1,1,1,4,3,4,5,NA,NA,NA,26/02/2016,26/02/2016,449.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16797,2/27/2016,Valiente Riveros 2016 Mexico City Short Duration CSL Training Team 1,Mexico City,24,0.00517,14.46173,0,1,1,1,1,1,1,1,4,3,4,5,NA,NA,NA,26/02/2016,26/02/2016,449.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16942,2/27/2016,Valiente Riveros 2016 Mexico City Short Duration CSL Training Team 1,Mexico City,24,0.00517,14.46173,0,1,1,1,1,1,1,1,4,3,4,5,NA,NA,NA,04/03/2016,04/03/2016,442.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16943,2/27/2016,Valiente Riveros 2016 Mexico City Short Duration CSL Training Team 1,Mexico City,24,0.00517,14.46173,0,1,1,1,1,1,1,1,4,3,4,5,4,4,4,04/03/2016,12/11/2016,442.00,253,0.69,0,0,0,0,0,0,1,11,0,249,0,0,0,0,0,0.0158,0.1742,0,3.9434,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,0.8263,-0.0252,0.8441,-0.0683
16944,2/27/2016,Valiente Riveros 2016 Mexico City Short Duration CSL Training Team 1,Mexico City,24,0.00517,14.46173,0,1,1,1,1,1,1,1,4,3,4,5,NA,NA,NA,04/03/2016,04/03/2016,442.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16945,2/27/2016,Valiente Riveros 2016 Mexico City Short Duration CSL Training Team 1,Mexico City,24,0.00517,14.46173,0,1,1,1,1,1,1,1,4,3,4,5,NA,NA,NA,04/03/2016,04/03/2016,442.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16946,2/27/2016,Valiente Riveros 2016 Mexico City Short Duration CSL Training Team 1,Mexico City,24,0.00517,14.46173,0,1,1,1,1,1,1,1,4,3,4,5,4,4,4,04/03/2016,04/08/2016,442.00,153,0.42,0,0,0,0,0,0,0,2,0,40,0,0,0,0,0,0,0.0317,0,0.6335,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,0.0666,-0.0252,0.0192,-0.0683
16947,2/27/2016,Valiente Riveros 2016 Mexico City Short Duration CSL Training Team 1,Mexico City,24,0.00517,14.46173,0,1,1,1,1,1,1,1,4,3,4,5,NA,NA,NA,04/03/2016,04/03/2016,442.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16948,2/27/2016,Valiente Riveros 2016 Mexico City Short Duration CSL Training Team 1,Mexico City,24,0.00517,14.46173,0,1,1,1,1,1,1,1,4,3,4,5,NA,NA,NA,04/03/2016,21/03/2016,442.00,17,0.05,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0.0158,0,0,0.1742,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.0953,-0.0683
16949,2/27/2016,Valiente Riveros 2013 Mexico City Short Duration CSL Training Team 6,Mexico City,17,0.08073,21.27423,0,1,1,1,1,1,1,1,4,3,4,5,3,3,3,04/03/2016,07/11/2016,442.00,248,0.68,0,0,0,0,0,0,1,26,0,535,0,0,0,0,0,0.0158,0.4118,0,8.4729,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,2.0926,-0.0252,1.973,-0.0683
16950,2/27/2016,Valiente Riveros 2016 Mexico City Short Duration CSL Training Team 1,Mexico City,24,0.00517,14.46173,0,1,1,1,1,1,1,1,4,3,4,5,NA,NA,NA,04/03/2016,27/06/2016,442.00,115,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16951,2/27/2016,Valiente Riveros 2016 Mexico City Short Duration CSL Training Team 1,Mexico City,24,0.00517,14.46173,0,1,1,1,1,1,1,1,4,3,4,5,NA,NA,NA,04/03/2016,04/03/2016,442.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16952,2/27/2016,Valiente Riveros 2016 Mexico City Short Duration CSL Training Team 1,Mexico City,24,0.00517,14.46173,0,1,1,1,1,1,1,1,4,3,4,5,NA,NA,NA,04/03/2016,04/03/2016,442.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16953,2/27/2016,Valiente Riveros 2016 Mexico City Short Duration CSL Training Team 1,Mexico City,24,0.00517,14.46173,0,1,1,1,1,1,1,1,4,3,4,5,NA,NA,NA,04/03/2016,16/08/2016,442.00,165,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16954,2/27/2016,Valiente Riveros 2016 Mexico City Short Duration CSL Training Team 1,Mexico City,24,0.00517,14.46173,0,1,1,1,1,1,1,1,4,3,4,5,NA,NA,NA,04/03/2016,17/05/2016,442.00,74,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
17524,2/27/2016,Valiente Riveros 2016 Mexico City Short Duration CSL Training Team 1,Mexico City,24,0.00517,14.46173,0,1,1,1,1,1,1,1,4,3,4,5,NA,NA,NA,30/03/2016,30/03/2016,416.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
17525,2/27/2016,Valiente Riveros 2016 Mexico City Short Duration CSL Training Team 1,Mexico City,24,0.00517,14.46173,0,1,1,1,1,1,1,1,4,3,4,5,NA,NA,NA,30/03/2016,30/03/2016,416.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16796,2/28/2016,Valiente Riveros 2016 Mexico City Short Duration CSL Training Team 1,Mexico City,24,0.00517,14.46173,1,1,1,1,1,1,1,1,4,3,4,5,NA,NA,NA,26/02/2016,17/04/2016,449.00,51,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16840,03/04/2016,Rocha 2016 Buenos Aires Short Duration CSL Training Team 1,Buenos Aires,7,0,28.02063,0,1,0,1,1,0,0,1,10,11,13,10,NA,NA,NA,29/02/2016,29/02/2016,446.00,0,0,0.109865471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16841,03/04/2016,Rocha 2016 Buenos Aires Short Duration CSL Training Team 1,Buenos Aires,7,0,28.02063,0,1,0,1,1,0,0,1,10,11,13,10,NA,NA,NA,29/02/2016,24/04/2016,446.00,55,0.15,0.109865471,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0.0157,0,0,0.1099,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.1111,-0.0683
16842,03/04/2016,Rocha 2016 Buenos Aires Short Duration CSL Training Team 1,Buenos Aires,7,0,28.02063,0,1,0,1,1,0,0,1,10,11,13,10,3,3,3,29/02/2016,17/05/2016,446.00,78,0.21,0.109865471,0,0,0,0,0,0,2,0,40,0,0,0,0,0,0,0.0314,0,0.6278,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,0.0666,-0.0252,0.0192,-0.0683
16843,03/04/2016,Rocha 2016 Buenos Aires Short Duration CSL Training Team 1,Buenos Aires,7,0,28.02063,0,1,0,1,1,0,0,1,10,11,13,10,NA,NA,NA,29/02/2016,11/04/2016,446.00,42,0.12,0.109865471,0,0,0,0,0,1,0,0,18,0,0,0,0,0,0.0157,0,0,0.2825,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.0677,-0.0683
16844,03/04/2016,Rocha 2016 Buenos Aires Short Duration CSL Training Team 1,Buenos Aires,7,0,28.02063,0,1,0,1,1,0,0,1,10,11,13,10,NA,NA,NA,29/02/2016,03/03/2016,446.00,3,0.01,0.109865471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16845,03/04/2016,Rocha 2016 Buenos Aires Short Duration CSL Training Team 1,Buenos Aires,7,0,28.02063,0,1,0,1,1,0,0,1,10,11,13,10,NA,NA,NA,29/02/2016,07/03/2016,446.00,7,0.02,0.109865471,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0.0157,0,0,0.1099,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.1111,-0.0683
16909,03/04/2016,Rocha 2016 Buenos Aires Short Duration CSL Training Team 1,Buenos Aires,7,0,28.02063,0,1,0,1,1,0,0,1,10,11,13,10,NA,NA,NA,02/03/2016,05/03/2016,444.00,3,0.01,0.109865471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
17399,03/04/2016,Ray 2016 Kolkata Short Duration CSL Training Team 04,Kolkata,32,0,25.42179,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,23/03/2016,28/03/2016,423.00,5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16892,03/02/2016,Cunha 2016 Curitiba Short Duration CSL Training Team 1,Curitiba,25,0.94184,25.31747,1,1,0,1,1,1,0,1,7,7,7,9,NA,NA,NA,02/03/2016,02/03/2016,444.00,0,0,0.740990991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16897,03/02/2016,Cunha 2016 Curitiba Short Duration CSL Training Team 1,Curitiba,25,0.94184,25.31747,1,1,0,1,1,1,0,1,7,7,7,9,NA,NA,NA,02/03/2016,02/03/2016,444.00,0,0,0.740990991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16902,03/02/2016,Cunha 2016 Curitiba Short Duration CSL Training Team 1,Curitiba,25,0.94184,25.31747,1,1,0,1,1,1,0,1,7,7,7,9,NA,NA,NA,02/03/2016,02/03/2016,444.00,0,0,0.740990991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
12814,03/06/2016,Cunha 2016 Curitiba Short Duration CSL Training Team 1,Curitiba,25,0.94184,25.31747,1,1,0,1,1,1,0,1,7,7,7,9,NA,NA,NA,18/06/2015,18/06/2015,702.00,0,0,0.740990991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
16895,03/06/2016,Cunha 2016 Curitiba Short Duration CSL Training Team 1,Curitiba,25,0.94184,25.31747,1,1,0,1,1,1,0,1,7,7,7,9,NA,NA,NA,02/03/2016,04/03/2016,444.00,2,0.01,0.740990991,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0.0158,0,0,0.1261,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.1023,-0.0252,-0.1071,-0.0683
16896,03/06/2016,Cunha 2016 Curitiba Short Duration CSL Training Team 1,Curitiba,25,0.94184,25.31747,1,1,0,1,1,1,0,1,7,7,7,9,1,1,1,02/03/2016,12/10/2016,444.00,224,0.61,0.740990991,0,0,0,0,0,2,4,0,127,0,0,0,0,0,0.0315,0.0631,0,2.0023,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,1.6144,0.2354,-0.0252,0.3626,-0.0683
16898,03/06/2016,Cunha 2016 Curitiba Short Duration CSL Training Team 1,Curitiba,25,0.94184,25.31747,1,1,0,1,1,1,0,1,7,7,7,9,1,1,1,02/03/2016,04/06/2016,444.00,94,0.26,0.740990991,0,0,0,0,0,1,1,0,29,0,0,0,0,0,0.0158,0.0158,0,0.4572,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,0.3692,-0.0178,-0.0252,-0.0242,-0.0683
