uid,TrainingDate,Code,Protocol,Country,TrainTeam,Rainfall,Temp,Paid,Team,Self,People,Assign,TranTrai,Coord,Upload,Time,Bulk,Complex,Task,WQO,WQC,WQM,created,Latest,ToNow,ActivePeriod,Years,MaxSamp,PeriodSamp,TeamPoints,Blog,Comment,Invite,InviteAccepted,Pres,Quiz,Sample,Share,Points,BlogTime,CommTime,InvTime,InviteATime,PresTime,QuizTime,SampTime,ShareTime,PointsTime,BlogTimeZ,CommTimeZ,InvTimeZ,InviteATimeZ,PresTimeZ,QuizTimeZ,SampTimeZ,ShareTimeZ,PointsTimeZ,BlogTimeZZ
17525,27/02/2016,Mexico City42427,Mexico City,Mexico,24,0.01,14.46,0,1,1,1,1,1,1,1,4,3,4,5,NA,NA,NA,30/03/2016,30/03/2016,416,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
16796,28/02/2016,Mexico City42427,Mexico City,Mexico,24,0.01,14.46,1,1,1,1,1,1,1,1,4,3,4,5,NA,NA,NA,26/02/2016,17/04/2016,449,51,0.14,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
16840,04/03/2016,Buenos Aires42433,Buenos Aires,Argentina,7,0.00,28.02,0,1,0,1,1,0,0,1,10,11,13,10,NA,NA,NA,29/02/2016,29/02/2016,446,0,0,NA,NA,0.10987,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
16841,04/03/2016,Buenos Aires42433,Buenos Aires,Argentina,7,0.00,28.02,0,1,0,1,1,0,0,1,10,11,13,10,NA,NA,NA,29/02/2016,24/04/2016,446,55,0.15,NA,NA,0.10987,0,0,0,0,0,1,0,0,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.01570,0.00000,0.00000,0.10987,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.11107,-0.06833
16842,04/03/2016,Buenos Aires42433,Buenos Aires,Argentina,7,0.00,28.02,0,1,0,1,1,0,0,1,10,11,13,10,3,3,3,29/02/2016,17/05/2016,446,78,0.21,17/05/2016,446,0.10987,0,0,0,0,0,0,2,0,40,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03139,0.00000,0.62780,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,0.06657,-0.02518,0.01918,-0.06833
16843,04/03/2016,Buenos Aires42433,Buenos Aires,Argentina,7,0.00,28.02,0,1,0,1,1,0,0,1,10,11,13,10,NA,NA,NA,29/02/2016,11/04/2016,446,42,0.12,NA,NA,0.10987,0,0,0,0,0,1,0,0,18,0.00000,0.00000,0.00000,0.00000,0.00000,0.01570,0.00000,0.00000,0.28251,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.06766,-0.06833
16844,04/03/2016,Buenos Aires42433,Buenos Aires,Argentina,7,0.00,28.02,0,1,0,1,1,0,0,1,10,11,13,10,NA,NA,NA,29/02/2016,03/03/2016,446,3,0.01,NA,NA,0.10987,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
16845,04/03/2016,Buenos Aires42433,Buenos Aires,Argentina,7,0.00,28.02,0,1,0,1,1,0,0,1,10,11,13,10,NA,NA,NA,29/02/2016,07/03/2016,446,7,0.02,NA,NA,0.10987,0,0,0,0,0,1,0,0,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.01570,0.00000,0.00000,0.10987,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.11107,-0.06833
16909,04/03/2016,Buenos Aires42433,Buenos Aires,Argentina,7,0.00,28.02,0,1,0,1,1,0,0,1,10,11,13,10,NA,NA,NA,02/03/2016,05/03/2016,444,3,0.01,NA,NA,0.10987,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
17399,04/03/2016,Kolkata42419,Kolkata,India,32,0.00,25.42,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,23/03/2016,28/03/2016,423,5,0.01,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
16892,06/03/2016,Curitiba42435,Curitiba,Brazil,25,0.94,25.32,1,1,0,1,1,1,0,1,7,7,7,9,NA,NA,NA,02/03/2016,02/03/2016,444,0,0,NA,NA,0.74099,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
16897,06/03/2016,Curitiba42435,Curitiba,Brazil,25,0.94,25.32,1,1,0,1,1,1,0,1,7,7,7,9,NA,NA,NA,02/03/2016,02/03/2016,444,0,0,NA,NA,0.74099,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
16902,06/03/2016,Curitiba42435,Curitiba,Brazil,25,0.94,25.32,1,1,0,1,1,1,0,1,7,7,7,9,NA,NA,NA,02/03/2016,02/03/2016,444,0,0,NA,NA,0.74099,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
12814,06/03/2016,Curitiba42435,Curitiba,Brazil,25,0.94,25.32,1,1,0,1,1,1,0,1,7,7,7,9,NA,NA,NA,18/06/2015,18/06/2015,702,0,0,NA,NA,0.74099,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
16895,06/03/2016,Curitiba42435,Curitiba,Brazil,25,0.94,25.32,1,1,0,1,1,1,0,1,7,7,7,9,NA,NA,NA,02/03/2016,04/03/2016,444,2,0.01,NA,NA,0.74099,0,0,0,0,0,1,0,0,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.01577,0.00000,0.00000,0.12613,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.10713,-0.06833
16896,06/03/2016,Curitiba42435,Curitiba,Brazil,25,0.94,25.32,1,1,0,1,1,1,0,1,7,7,7,9,1,1,1,02/03/2016,12/10/2016,444,224,0.61,12/10/2016,444,0.74099,0,0,0,0,0,2,4,0,127,0.00000,0.00000,0.00000,0.00000,0.00000,0.03153,0.06306,0.00000,2.00225,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,1.61442,0.23540,-0.02518,0.36257,-0.06833
16898,06/03/2016,Curitiba42435,Curitiba,Brazil,25,0.94,25.32,1,1,0,1,1,1,0,1,7,7,7,9,1,1,1,02/03/2016,04/06/2016,444,94,0.26,04/06/2016,444,0.74099,0,0,0,0,0,1,1,0,29,0.00000,0.00000,0.00000,0.00000,0.00000,0.01577,0.01577,0.00000,0.45721,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.01784,-0.02518,-0.02424,-0.06833
16899,06/03/2016,Curitiba42435,Curitiba,Brazil,25,0.94,25.32,1,1,0,1,1,1,0,1,7,7,7,9,1,1,1,02/03/2016,17/10/2016,444,229,0.63,17/10/2016,444,0.74099,0,0,0,0,0,1,2,0,47,0.00000,0.00000,0.00000,0.00000,0.00000,0.01577,0.03153,0.00000,0.74099,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,0.06657,-0.02518,0.04681,-0.06833
16900,06/03/2016,Curitiba42435,Curitiba,Brazil,25,0.94,25.32,1,1,0,1,1,1,0,1,7,7,7,9,1,1,1,02/03/2016,27/05/2016,444,86,0.24,14/03/2016,444,0.74099,0,0,0,0,0,1,1,0,24,0.00000,0.00000,0.00000,0.00000,0.00000,0.01577,0.01577,0.00000,0.37838,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.01784,-0.02518,-0.04397,-0.06833
16901,06/03/2016,Curitiba42435,Curitiba,Brazil,25,0.94,25.32,1,1,0,1,1,1,0,1,7,7,7,9,1,1,1,02/03/2016,21/08/2016,444,172,0.47,21/08/2016,444,0.74099,0,0,0,0,0,1,3,0,87,0.00000,0.00000,0.00000,0.00000,0.00000,0.01577,0.04730,0.00000,1.37162,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,0.15099,-0.02518,0.20469,-0.06833
16903,06/03/2016,Curitiba42435,Curitiba,Brazil,25,0.94,25.32,1,1,0,1,1,1,0,1,7,7,7,9,NA,NA,NA,02/03/2016,03/03/2016,444,1,0,NA,NA,0.74099,0,0,0,0,0,2,0,0,18,0.00000,0.00000,0.00000,0.00000,0.00000,0.03153,0.00000,0.00000,0.28378,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,1.61442,-0.10226,-0.02518,-0.06766,-0.06833
16904,06/03/2016,Curitiba42435,Curitiba,Brazil,25,0.94,25.32,1,1,0,1,1,1,0,1,7,7,7,9,3,3,3,02/03/2016,19/03/2016,444,17,0.05,19/03/2016,444,0.74099,0,0,0,0,0,1,1,0,47,0.00000,0.00000,0.00000,0.00000,0.00000,0.01577,0.01577,0.00000,0.74099,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.01784,-0.02518,0.04681,-0.06833
16905,06/03/2016,Curitiba42435,Curitiba,Brazil,25,0.94,25.32,1,1,0,1,1,1,0,1,7,7,7,9,2,2,2,02/03/2016,16/10/2016,444,228,0.62,16/10/2016,444,0.74099,0,0,0,0,0,1,4,0,111,0.00000,0.00000,0.00000,0.00000,0.00000,0.01577,0.06306,0.00000,1.75000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,0.23540,-0.02518,0.29942,-0.06833
16906,06/03/2016,Curitiba42435,Curitiba,Brazil,25,0.94,25.32,1,1,0,1,1,1,0,1,7,7,7,9,NA,NA,NA,02/03/2016,14/03/2016,444,12,0.03,NA,NA,0.74099,0,0,0,0,0,1,0,0,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.01577,0.00000,0.00000,0.12613,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.10713,-0.06833
16907,06/03/2016,Curitiba42435,Curitiba,Brazil,25,0.94,25.32,1,1,0,1,1,1,0,1,7,7,7,9,3,3,3,02/03/2016,21/03/2016,444,19,0.05,21/03/2016,444,0.74099,0,0,0,0,0,1,1,0,45,0.00000,0.00000,0.00000,0.00000,0.00000,0.01577,0.01577,0.00000,0.70946,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.01784,-0.02518,0.03892,-0.06833
16908,06/03/2016,Curitiba42435,Curitiba,Brazil,25,0.94,25.32,1,1,0,1,1,1,0,1,7,7,7,9,3,3,3,02/03/2016,21/03/2016,444,19,0.05,21/03/2016,444,0.74099,0,0,0,0,0,1,1,0,43,0.00000,0.00000,0.00000,0.00000,0.00000,0.01577,0.01577,0.00000,0.67793,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.01784,-0.02518,0.03102,-0.06833
16922,11/03/2016,Curitiba42435,Curitiba,Brazil,25,0.94,25.32,0,1,0,1,1,1,0,1,7,7,7,9,1,1,1,03/03/2016,16/10/2016,443,227,0.62,16/10/2016,443,0.74099,0,0,0,0,0,1,4,0,106,0.00000,0.00000,0.00000,0.00000,0.00000,0.01580,0.06321,0.00000,1.67494,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,0.23540,-0.02518,0.27969,-0.06833
16923,11/03/2016,Curitiba42435,Curitiba,Brazil,25,0.94,25.32,0,1,0,1,1,1,0,1,7,7,7,9,3,3,3,03/03/2016,21/03/2016,443,18,0.05,20/03/2016,443,0.74099,0,0,0,0,0,1,1,0,86,0.00000,0.00000,0.00000,0.00000,0.00000,0.01580,0.01580,0.00000,1.35892,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.01784,-0.02518,0.20075,-0.06833
16924,11/03/2016,Curitiba42435,Curitiba,Brazil,25,0.94,25.32,0,1,0,1,1,1,0,1,7,7,7,9,1,1,1,03/03/2016,19/03/2016,443,16,0.04,19/03/2016,443,0.74099,0,0,0,0,0,1,1,0,48,0.00000,0.00000,0.00000,0.00000,0.00000,0.01580,0.01580,0.00000,0.75847,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.01784,-0.02518,0.05076,-0.06833
16990,11/03/2016,Curitiba42435,Curitiba,Brazil,25,0.94,25.32,0,1,0,1,1,1,0,1,7,7,7,9,3,3,3,07/03/2016,20/09/2016,439,197,0.54,15/06/2016,439,0.74099,0,0,0,0,0,0,2,0,100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03189,0.00000,1.59453,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,0.06657,-0.02518,0.25600,-0.06833
16991,11/03/2016,Curitiba42435,Curitiba,Brazil,25,0.94,25.32,0,1,0,1,1,1,0,1,7,7,7,9,2,2,2,07/03/2016,29/07/2016,439,144,0.39,12/06/2016,439,0.74099,0,0,0,0,0,1,2,0,90,0.00000,0.00000,0.00000,0.00000,0.00000,0.01595,0.03189,0.00000,1.43508,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,0.06657,-0.02518,0.21653,-0.06833
16992,11/03/2016,Curitiba42435,Curitiba,Brazil,25,0.94,25.32,0,1,0,1,1,1,0,1,7,7,7,9,4,4,4,07/03/2016,13/06/2016,439,98,0.27,12/06/2016,439,0.74099,0,0,0,0,0,1,2,0,68,0.00000,0.00000,0.00000,0.00000,0.00000,0.01595,0.03189,0.00000,1.08428,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,0.06657,-0.02518,0.12970,-0.06833
16993,11/03/2016,Curitiba42435,Curitiba,Brazil,25,0.94,25.32,0,1,0,1,1,1,0,1,7,7,7,9,1,1,1,07/03/2016,20/03/2016,439,13,0.04,20/03/2016,439,0.74099,0,0,0,0,0,1,1,0,48,0.00000,0.00000,0.00000,0.00000,0.00000,0.01595,0.01595,0.00000,0.76538,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.01784,-0.02518,0.05076,-0.06833
16994,11/03/2016,Curitiba42435,Curitiba,Brazil,25,0.94,25.32,0,1,0,1,1,1,0,1,7,7,7,9,4,4,4,07/03/2016,12/06/2016,439,97,0.27,12/06/2016,439,0.74099,0,0,0,0,0,2,3,0,87,0.00000,0.00000,0.00000,0.00000,0.00000,0.03189,0.04784,0.00000,1.38724,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,1.61442,0.15099,-0.02518,0.20469,-0.06833
17007,11/03/2016,Curitiba42435,Curitiba,Brazil,25,0.94,25.32,0,1,0,1,1,1,0,1,7,7,7,9,NA,NA,NA,08/03/2016,08/03/2016,438,0,0,NA,NA,0.74099,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
17031,11/03/2016,Kolkata42440,Kolkata,India,24,0.00,26.86,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,09/03/2016,437,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
17032,11/03/2016,Kolkata42440,Kolkata,India,24,0.00,26.86,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,12/03/2016,437,3,0.01,NA,NA,0.00000,0,0,0,0,0,1,0,0,10,0.00000,0.00000,0.00000,0.00000,0.00000,0.01602,0.00000,0.00000,0.16018,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.09923,-0.06833
17033,11/03/2016,Kolkata42440,Kolkata,India,24,0.00,26.86,0,1,0,1,1,1,0,1,4,5,4,4,4,4,4,09/03/2016,16/05/2016,437,68,0.19,16/05/2016,437,0.00000,0,0,0,0,0,2,2,0,61,0.00000,0.00000,0.00000,0.00000,0.00000,0.03204,0.03204,0.00000,0.97712,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,1.61442,0.06657,-0.02518,0.10207,-0.06833
17034,11/03/2016,Kolkata42440,Kolkata,India,24,0.00,26.86,0,1,0,1,1,1,0,1,4,5,4,4,4,4,4,09/03/2016,16/05/2016,437,68,0.19,16/05/2016,437,0.00000,0,0,0,0,0,3,4,0,120,0.00000,0.00000,0.00000,0.00000,0.00000,0.04805,0.06407,0.00000,1.92220,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,2.85962,0.23540,-0.02518,0.33495,-0.06833
17035,11/03/2016,Kolkata42440,Kolkata,India,24,0.00,26.86,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,10/03/2016,437,1,0,NA,NA,0.00000,0,0,0,0,0,1,0,0,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.01602,0.00000,0.00000,0.12815,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.10713,-0.06833
17036,11/03/2016,Kolkata42440,Kolkata,India,24,0.00,26.86,0,1,0,1,1,1,0,1,4,5,4,4,3,3,3,09/03/2016,09/04/2016,437,31,0.08,09/04/2016,437,0.00000,0,0,0,0,0,1,5,0,105,0.00000,0.00000,0.00000,0.00000,0.00000,0.01602,0.08009,0.00000,1.68192,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,0.31982,-0.02518,0.27574,-0.06833
17038,11/03/2016,Kolkata42440,Kolkata,India,24,0.00,26.86,0,1,0,1,1,1,0,1,4,5,4,4,4,4,4,09/03/2016,19/11/2016,437,255,0.7,19/11/2016,437,0.00000,0,0,0,0,0,0,2,0,40,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03204,0.00000,0.64073,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,0.06657,-0.02518,0.01918,-0.06833
17039,11/03/2016,Kolkata42440,Kolkata,India,24,0.00,26.86,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,09/03/2016,437,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
17040,11/03/2016,Kolkata42440,Kolkata,India,24,0.00,26.86,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,09/03/2016,437,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
17041,11/03/2016,Kolkata42440,Kolkata,India,24,0.00,26.86,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,10/03/2016,437,1,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
17042,11/03/2016,Kolkata42440,Kolkata,India,24,0.00,26.86,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,09/03/2016,437,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
17043,11/03/2016,Kolkata42440,Kolkata,India,24,0.00,26.86,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,14/04/2016,437,36,0.1,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
17044,11/03/2016,Kolkata42440,Kolkata,India,24,0.00,26.86,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,09/03/2016,437,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
17045,11/03/2016,Kolkata42440,Kolkata,India,24,0.00,26.86,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,09/03/2016,437,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
17046,11/03/2016,Kolkata42440,Kolkata,India,24,0.00,26.86,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,14/05/2016,437,66,0.18,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
17047,11/03/2016,Kolkata42440,Kolkata,India,24,0.00,26.86,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,09/03/2016,437,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
17048,11/03/2016,Kolkata42440,Kolkata,India,24,0.00,26.86,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,09/03/2016,437,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
17049,11/03/2016,Kolkata42440,Kolkata,India,24,0.00,26.86,0,1,0,1,1,1,0,1,4,5,4,4,4,4,4,09/03/2016,28/04/2016,437,50,0.14,24/04/2016,437,0.00000,0,0,0,0,0,2,5,0,127,0.00000,0.00000,0.00000,0.00000,0.00000,0.03204,0.08009,0.00000,2.03432,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,1.61442,0.31982,-0.02518,0.36257,-0.06833
17050,11/03/2016,Kolkata42440,Kolkata,India,24,0.00,26.86,0,1,0,1,1,1,0,1,4,5,4,4,4,4,4,09/03/2016,20/05/2016,437,72,0.2,07/05/2016,437,0.00000,0,0,0,0,0,3,2,0,82,0.00000,0.00000,0.00000,0.00000,0.00000,0.04805,0.03204,0.00000,1.31350,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,2.85962,0.06657,-0.02518,0.18496,-0.06833
17051,11/03/2016,Kolkata42440,Kolkata,India,24,0.00,26.86,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,09/03/2016,437,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
17052,11/03/2016,Kolkata42440,Kolkata,India,24,0.00,26.86,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,09/03/2016,437,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
17053,11/03/2016,Kolkata42440,Kolkata,India,24,0.00,26.86,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,07/05/2016,437,59,0.16,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
17054,11/03/2016,Kolkata42440,Kolkata,India,24,0.00,26.86,0,1,0,1,1,1,0,1,4,5,4,4,NA,NA,NA,09/03/2016,09/03/2016,437,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
5352,18/03/2016,Delhi41761,Delhi,India,22,0.00,27.75,0,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,01/05/2014,01/05/2014,1115,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
7588,18/03/2016,Kolkata41901,Kolkata,India,40,0.35,26.56,0,1,0,1,1,1,0,1,4,5,4,4,4,4,4,16/09/2014,26/02/2015,977,163,0.45,13/10/2014,977,0.04299,1,0,0,0,0,1,1,0,31,0.00716,0.00000,0.00000,0.00000,0.00000,0.00716,0.00716,0.00000,0.22211,1.23280,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.01784,-0.02518,-0.01634,1.52892
