uid,Date,Code,Protocol,Country,TrainTeam,Rainfall,Temp,Paid,Team,Self,People,Assign,TranTrai,Coord,Upload,Time,Bulk,Complex,Task,WQO,WQC,WQM,Particip,created,Latest,ToNow,ActivePeriod,Years,MaxSamp,PeriodSamp,TeamPoints,Blog,Comment,Invite,InviteAccepted,Pres,Quiz,Sample,Share,Points,BlogTime,CommTime,InvTime,InviteATime,PresTime,QuizTime,SampTime,ShareTime,PointsTime,BlogTimeZ,CommTimeZ,InvTimeZ,InviteATimeZ,PresTimeZ,QuizTimeZ,SampTimeZ,ShareTimeZ,PointsTimeZ,BlogTimeZZ
15252,10/29/2015,Hong Kong42306,Hong Kong,China,40,0,23.49526654,1,1,0,6.695121951,1,1,1,0,9,9,9,11,NA,NA,NA,NA,26/10/2015,17/04/2016,572,174,0.48,NA,NA,0.09178,0,0,0,0,0,1,0,0,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.01224,0.00000,0.00000,0.08566,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.11107,-0.06833
15253,10/29/2015,Hong Kong42306,Hong Kong,China,40,0,23.49526654,1,1,0,6.695121951,1,1,1,0,9,9,9,11,NA,NA,NA,NA,26/10/2015,26/10/2015,572,0,0,NA,NA,0.09178,0,0,0,0,0,1,0,0,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.01224,0.00000,0.00000,0.09790,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.10713,-0.06833
15254,10/29/2015,Hong Kong42306,Hong Kong,China,40,0,23.49526654,1,1,0,6.695121951,1,1,1,0,9,9,9,11,NA,NA,NA,NA,26/10/2015,19/01/2016,572,85,0.23,NA,NA,0.09178,0,0,0,0,0,1,0,0,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.01224,0.00000,0.00000,0.09790,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.10713,-0.06833
15255,10/29/2015,Hong Kong42306,Hong Kong,China,40,0,23.49526654,1,1,0,6.695121951,1,1,1,0,9,9,9,11,NA,NA,NA,NA,26/10/2015,28/10/2015,572,2,0.01,NA,NA,0.09178,0,0,0,0,0,1,0,0,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.01224,0.00000,0.00000,0.08566,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.11107,-0.06833
15256,10/29/2015,Hong Kong42306,Hong Kong,China,40,0,23.49526654,1,1,0,6.695121951,1,1,1,0,9,9,9,11,NA,NA,NA,NA,26/10/2015,26/10/2015,572,0,0,NA,NA,0.09178,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
15257,10/29/2015,Hong Kong42306,Hong Kong,China,40,0,23.49526654,1,1,0,6.695121951,1,1,1,0,9,9,9,11,NA,NA,NA,NA,26/10/2015,26/10/2015,572,0,0,NA,NA,0.09178,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
15258,10/29/2015,Hong Kong42306,Hong Kong,China,40,0,23.49526654,1,1,0,6.695121951,1,1,1,0,9,9,9,11,NA,NA,NA,NA,26/10/2015,27/10/2015,572,1,0,NA,NA,0.09178,0,0,0,0,0,1,0,0,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.01224,0.00000,0.00000,0.09790,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.10713,-0.06833
15259,10/29/2015,Hong Kong42306,Hong Kong,China,40,0,23.49526654,1,1,0,6.695121951,1,1,1,0,9,9,9,11,NA,NA,NA,NA,26/10/2015,28/10/2015,572,2,0.01,NA,NA,0.09178,0,0,0,0,0,1,0,0,11,0.00000,0.00000,0.00000,0.00000,0.00000,0.01224,0.00000,0.00000,0.13462,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.09528,-0.06833
15260,10/29/2015,Hong Kong42306,Hong Kong,China,40,0,23.49526654,1,1,0,6.695121951,1,1,1,0,9,9,9,11,NA,NA,NA,NA,26/10/2015,27/10/2015,572,1,0,NA,NA,0.09178,0,0,0,0,0,1,0,0,6,0.00000,0.00000,0.00000,0.00000,0.00000,0.01224,0.00000,0.00000,0.07343,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.11502,-0.06833
15261,10/29/2015,Hong Kong42306,Hong Kong,China,40,0,23.49526654,1,1,0,6.695121951,1,1,1,0,9,9,9,11,NA,NA,NA,NA,26/10/2015,26/10/2015,572,0,0,NA,NA,0.09178,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
15262,10/29/2015,Hong Kong42306,Hong Kong,China,40,0,23.49526654,1,1,0,6.695121951,1,1,1,0,9,9,9,11,NA,NA,NA,NA,26/10/2015,26/10/2015,572,0,0,NA,NA,0.09178,0,0,0,0,0,1,0,0,10,0.00000,0.00000,0.00000,0.00000,0.00000,0.01224,0.00000,0.00000,0.12238,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.09923,-0.06833
15263,10/29/2015,Hong Kong42306,Hong Kong,China,40,0,23.49526654,1,1,0,6.695121951,1,1,1,0,9,9,9,11,NA,NA,NA,NA,26/10/2015,26/10/2015,572,0,0,NA,NA,0.09178,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
15264,10/29/2015,Hong Kong42306,Hong Kong,China,40,0,23.49526654,1,1,0,6.695121951,1,1,1,0,9,9,9,11,NA,NA,NA,NA,26/10/2015,27/10/2015,572,1,0,NA,NA,0.09178,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
15265,10/29/2015,Hong Kong42306,Hong Kong,China,40,0,23.49526654,1,1,0,6.695121951,1,1,1,0,9,9,9,11,NA,NA,NA,NA,26/10/2015,28/10/2015,572,2,0.01,NA,NA,0.09178,0,0,0,0,0,2,0,0,23,0.00000,0.00000,0.00000,0.00000,0.00000,0.02448,0.00000,0.00000,0.28147,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,1.61442,-0.10226,-0.02518,-0.04792,-0.06833
15266,10/29/2015,Hong Kong42306,Hong Kong,China,40,0,23.49526654,1,1,0,6.695121951,1,1,1,0,9,9,9,11,NA,NA,NA,NA,26/10/2015,28/10/2015,572,2,0.01,NA,NA,0.09178,0,0,0,0,0,2,0,0,22,0.00000,0.00000,0.00000,0.00000,0.00000,0.02448,0.00000,0.00000,0.26923,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,1.61442,-0.10226,-0.02518,-0.05187,-0.06833
5604,10/30/2015,Pune42034,Pune,India,28,0,22.80172502,0,1,0,4,1,1,0,1,4,5,4,4,NA,NA,NA,NA,15/05/2014,10/07/2014,1101,56,0.15,NA,NA,0.06643,0,0,0,0,0,1,0,0,12,0.00000,0.00000,0.00000,0.00000,0.00000,0.00636,0.00000,0.00000,0.07629,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.09134,-0.06833
9904,10/30/2015,Pune42034,Pune,India,28,0,22.80172502,0,1,0,4,1,1,0,1,4,5,4,4,4,4,4,5,28/01/2015,29/01/2015,843,1,0,30/01/2015,843,0.06643,0,0,0,0,0,1,1,0,27,0.00000,0.00000,0.00000,0.00000,0.00000,0.00830,0.00830,0.00000,0.22420,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.01784,-0.02518,-0.03213,-0.06833
12724,10/30/2015,Pune42307,Pune,India,25,0,26.47952433,0,1,0,4,1,1,0,1,4,5,4,4,NA,NA,NA,NA,17/06/2015,17/06/2015,703,0,0,NA,NA,0.06055,0,0,0,0,0,1,0,0,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00996,0.00000,0.00000,0.02987,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.12686,-0.06833
13785,10/30/2015,Pune42258,Pune,India,29,0.141494972,25.43006654,0,1,0,4,1,1,0,1,4,5,4,4,NA,NA,NA,NA,02/09/2015,02/09/2015,626,0,0,NA,NA,0.00000,0,0,0,0,0,1,0,0,4,0.00000,0.00000,0.00000,0.00000,0.00000,0.01118,0.00000,0.00000,0.04473,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.12291,-0.06833
15040,10/30/2015,Pune42307,Pune,India,25,0,26.47952433,0,1,0,4,1,1,0,1,4,5,4,4,NA,NA,NA,NA,20/10/2015,18/11/2015,578,29,0.08,NA,NA,0.06055,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
15041,10/30/2015,Pune42307,Pune,India,25,0,26.47952433,0,1,0,4,1,1,0,1,4,5,4,4,NA,NA,NA,NA,20/10/2015,21/10/2015,578,1,0,NA,NA,0.06055,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
15042,10/30/2015,Pune42307,Pune,India,25,0,26.47952433,0,1,0,4,1,1,0,1,4,5,4,4,NA,NA,NA,NA,20/10/2015,30/10/2015,578,10,0.03,NA,NA,0.06055,0,0,0,0,0,2,0,0,18,0.00000,0.00000,0.00000,0.00000,0.00000,0.02422,0.00000,0.00000,0.21799,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,1.61442,-0.10226,-0.02518,-0.06766,-0.06833
15043,10/30/2015,Pune42307,Pune,India,25,0,26.47952433,0,1,0,4,1,1,0,1,4,5,4,4,NA,NA,NA,NA,20/10/2015,29/10/2015,578,9,0.02,NA,NA,0.06055,0,0,0,0,0,1,0,0,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.01211,0.00000,0.00000,0.08478,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.11107,-0.06833
15044,10/30/2015,Pune42307,Pune,India,25,0,26.47952433,0,1,0,4,1,1,0,1,4,5,4,4,NA,NA,NA,NA,20/10/2015,20/10/2015,578,0,0,NA,NA,0.06055,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
15045,10/30/2015,Pune42307,Pune,India,25,0,26.47952433,0,1,0,4,1,1,0,1,4,5,4,4,NA,NA,NA,NA,20/10/2015,20/10/2015,578,0,0,NA,NA,0.06055,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
15046,10/30/2015,Pune42307,Pune,India,25,0,26.47952433,0,1,0,4,1,1,0,1,4,5,4,4,NA,NA,NA,NA,20/10/2015,29/10/2015,578,9,0.02,NA,NA,0.06055,0,0,0,0,0,1,0,0,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.01211,0.00000,0.00000,0.08478,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.11107,-0.06833
15047,10/30/2015,Pune42034,Pune,India,28,0,22.80172502,0,1,0,4,1,1,0,1,4,5,4,4,NA,NA,NA,NA,20/10/2015,20/10/2015,578,0,0,NA,NA,0.06643,0,0,0,0,0,1,0,0,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.01211,0.00000,0.00000,0.08478,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.11107,-0.06833
15049,10/30/2015,Pune42307,Pune,India,25,0,26.47952433,0,1,0,4,1,1,0,1,4,5,4,4,NA,NA,NA,NA,20/10/2015,20/10/2015,578,0,0,NA,NA,0.06055,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
15050,10/30/2015,Pune42307,Pune,India,25,0,26.47952433,0,1,0,4,1,1,0,1,4,5,4,4,NA,NA,NA,NA,20/10/2015,20/10/2015,578,0,0,NA,NA,0.06055,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
15051,10/30/2015,Pune42307,Pune,India,25,0,26.47952433,0,1,0,4,1,1,0,1,4,5,4,4,NA,NA,NA,NA,20/10/2015,20/10/2015,578,0,0,NA,NA,0.06055,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
15052,10/30/2015,Pune42307,Pune,India,25,0,26.47952433,0,1,0,4,1,1,0,1,4,5,4,4,NA,NA,NA,NA,20/10/2015,24/10/2015,578,4,0.01,NA,NA,0.06055,0,0,0,0,0,1,0,0,9,0.00000,0.00000,0.00000,0.00000,0.00000,0.01211,0.00000,0.00000,0.10900,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.10318,-0.06833
15053,10/30/2015,Pune42307,Pune,India,25,0,26.47952433,0,1,0,4,1,1,0,1,4,5,4,4,NA,NA,NA,NA,20/10/2015,26/10/2015,578,6,0.02,NA,NA,0.06055,0,0,0,0,0,1,0,0,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.01211,0.00000,0.00000,0.08478,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.11107,-0.06833
15054,10/30/2015,Pune42307,Pune,India,25,0,26.47952433,0,1,0,4,1,1,0,1,4,5,4,4,NA,NA,NA,NA,20/10/2015,26/10/2015,578,6,0.02,NA,NA,0.06055,0,0,0,0,0,1,0,0,5,0.00000,0.00000,0.00000,0.00000,0.00000,0.01211,0.00000,0.00000,0.06055,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.11897,-0.06833
15055,10/30/2015,Pune42307,Pune,India,25,0,26.47952433,0,1,0,4,1,1,0,1,4,5,4,4,NA,NA,NA,NA,20/10/2015,20/10/2015,578,0,0,NA,NA,0.06055,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
15056,10/30/2015,Pune42307,Pune,India,25,0,26.47952433,0,1,0,4,1,1,0,1,4,5,4,4,4,4,4,6,20/10/2015,02/11/2015,578,13,0.04,02/11/2015,578,0.06055,0,0,0,0,0,3,1,0,54,0.00000,0.00000,0.00000,0.00000,0.00000,0.03633,0.01211,0.00000,0.65398,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,2.85962,-0.01784,-0.02518,0.07444,-0.06833
15057,10/30/2015,Pune42307,Pune,India,25,0,26.47952433,0,1,0,4,1,1,0,1,4,5,4,4,NA,NA,NA,NA,20/10/2015,26/10/2015,578,6,0.02,NA,NA,0.06055,0,0,0,0,0,2,0,0,16,0.00000,0.00000,0.00000,0.00000,0.00000,0.02422,0.00000,0.00000,0.19377,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,1.61442,-0.10226,-0.02518,-0.07555,-0.06833
15058,10/30/2015,Pune42307,Pune,India,25,0,26.47952433,0,1,0,4,1,1,0,1,4,5,4,4,NA,NA,NA,NA,20/10/2015,25/10/2015,578,5,0.01,NA,NA,0.06055,0,0,0,0,0,1,0,0,11,0.00000,0.00000,0.00000,0.00000,0.00000,0.01211,0.00000,0.00000,0.13322,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.09528,-0.06833
15059,10/30/2015,Pune42307,Pune,India,25,0,26.47952433,0,1,0,4,1,1,0,1,4,5,4,4,NA,NA,NA,NA,20/10/2015,29/10/2015,578,9,0.02,NA,NA,0.06055,0,0,0,0,0,1,0,0,5,0.00000,0.00000,0.00000,0.00000,0.00000,0.01211,0.00000,0.00000,0.06055,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.11897,-0.06833
15060,10/30/2015,Pune42307,Pune,India,25,0,26.47952433,0,1,0,4,1,1,0,1,4,5,4,4,NA,NA,NA,NA,20/10/2015,29/10/2015,578,9,0.02,NA,NA,0.06055,0,0,0,0,0,1,0,0,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.01211,0.00000,0.00000,0.08478,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.11107,-0.06833
15061,10/30/2015,Pune42307,Pune,India,25,0,26.47952433,0,1,0,4,1,1,0,1,4,5,4,4,NA,NA,NA,NA,20/10/2015,26/10/2015,578,6,0.02,NA,NA,0.06055,0,0,0,0,0,1,0,0,6,0.00000,0.00000,0.00000,0.00000,0.00000,0.01211,0.00000,0.00000,0.07266,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.11502,-0.06833
15062,10/30/2015,Pune42307,Pune,India,25,0,26.47952433,0,1,0,4,1,1,0,1,4,5,4,4,NA,NA,NA,NA,20/10/2015,26/10/2015,578,6,0.02,NA,NA,0.06055,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
15063,10/30/2015,Pune42307,Pune,India,25,0,26.47952433,0,1,0,4,1,1,0,1,4,5,4,4,NA,NA,NA,NA,20/10/2015,20/10/2015,578,0,0,NA,NA,0.06055,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
15064,10/30/2015,Pune42307,Pune,India,25,0,26.47952433,0,1,0,4,1,1,0,1,4,5,4,4,NA,NA,NA,NA,20/10/2015,31/10/2015,578,11,0.03,NA,NA,0.06055,0,0,0,0,0,3,0,0,32,0.00000,0.00000,0.00000,0.00000,0.00000,0.03633,0.00000,0.00000,0.38754,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,2.85962,-0.10226,-0.02518,-0.01240,-0.06833
15065,10/30/2015,Pune42307,Pune,India,25,0,26.47952433,0,1,0,4,1,1,0,1,4,5,4,4,NA,NA,NA,NA,20/10/2015,22/10/2015,578,2,0.01,NA,NA,0.06055,0,0,0,0,0,1,0,0,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.01211,0.00000,0.00000,0.09689,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,-0.10226,-0.02518,-0.10713,-0.06833
15302,10/30/2015,Hyderabad42307,Hyderabad,India,21,0.541855676,23.38807048,0,1,0,4,1,0,0,1,2,2,2,2,NA,NA,NA,NA,28/10/2015,10/07/2016,570,256,0.7,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
15303,10/30/2015,Hyderabad42307,Hyderabad,India,21,0.541855676,23.38807048,0,1,0,4,1,0,0,1,2,2,2,2,NA,NA,NA,NA,28/10/2015,28/10/2015,570,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
15304,10/30/2015,Hyderabad42307,Hyderabad,India,21,0.541855676,23.38807048,0,1,0,4,1,0,0,1,2,2,2,2,NA,NA,NA,NA,28/10/2015,28/10/2015,570,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
15305,10/30/2015,Hyderabad42307,Hyderabad,India,21,0.541855676,23.38807048,0,1,0,4,1,0,0,1,2,2,2,2,4,4,4,3,28/10/2015,05/04/2016,570,160,0.44,05/04/2016,570,0.00000,0,0,0,0,0,0,1,0,20,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01228,0.00000,0.24561,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.01784,-0.02518,-0.05976,-0.06833
15306,10/30/2015,Hyderabad42307,Hyderabad,India,21,0.541855676,23.38807048,0,1,0,4,1,0,0,1,2,2,2,2,NA,NA,NA,NA,28/10/2015,28/10/2015,570,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
15307,10/30/2015,Hyderabad42307,Hyderabad,India,21,0.541855676,23.38807048,0,1,0,4,1,0,0,1,2,2,2,2,4,4,4,2,28/10/2015,28/08/2016,570,305,0.84,29/11/2015,570,0.00000,0,0,0,0,0,3,2,0,78,0.00000,0.00000,0.00000,0.00000,0.00000,0.03684,0.02456,0.00000,0.95789,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,2.85962,0.06657,-0.02518,0.16917,-0.06833
15308,10/30/2015,Hyderabad42307,Hyderabad,India,21,0.541855676,23.38807048,0,1,0,4,1,0,0,1,2,2,2,2,NA,NA,NA,NA,28/10/2015,28/10/2015,570,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
15309,10/30/2015,Hyderabad42307,Hyderabad,India,21,0.541855676,23.38807048,0,1,0,4,1,0,0,1,2,2,2,2,4,4,4,3,28/10/2015,05/06/2016,570,221,0.61,24/04/2016,570,0.00000,0,0,0,0,0,1,3,0,92,0.00000,0.00000,0.00000,0.00000,0.00000,0.01228,0.03684,0.00000,1.12982,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,0.36921,0.15099,-0.02518,0.22443,-0.06833
15310,10/30/2015,Hyderabad42307,Hyderabad,India,21,0.541855676,23.38807048,0,1,0,4,1,0,0,1,2,2,2,2,4,4,4,5,28/10/2015,28/04/2016,570,183,0.5,28/04/2016,570,0.00000,0,0,0,0,0,0,1,0,20,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01228,0.00000,0.24561,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.01784,-0.02518,-0.05976,-0.06833
15311,10/30/2015,Hyderabad42307,Hyderabad,India,21,0.541855676,23.38807048,0,1,0,4,1,0,0,1,2,2,2,2,NA,NA,NA,NA,28/10/2015,29/10/2015,570,1,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
15312,10/30/2015,Hyderabad42307,Hyderabad,India,21,0.541855676,23.38807048,0,1,0,4,1,0,0,1,2,2,2,2,NA,NA,NA,NA,28/10/2015,28/10/2015,570,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
15313,10/30/2015,Hyderabad42307,Hyderabad,India,21,0.541855676,23.38807048,0,1,0,4,1,0,0,1,2,2,2,2,NA,NA,NA,NA,28/10/2015,28/10/2015,570,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
15314,10/30/2015,Hyderabad42307,Hyderabad,India,21,0.541855676,23.38807048,0,1,0,4,1,0,0,1,2,2,2,2,NA,NA,NA,NA,28/10/2015,28/10/2015,570,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
15315,10/30/2015,Hyderabad42307,Hyderabad,India,21,0.541855676,23.38807048,0,1,0,4,1,0,0,1,2,2,2,2,NA,NA,NA,NA,28/10/2015,28/10/2015,570,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
15316,10/30/2015,Hyderabad42307,Hyderabad,India,21,0.541855676,23.38807048,0,1,0,4,1,0,0,1,2,2,2,2,NA,NA,NA,NA,28/10/2015,28/10/2015,570,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
15317,10/30/2015,Hyderabad42307,Hyderabad,India,21,0.541855676,23.38807048,0,1,0,4,1,0,0,1,2,2,2,2,NA,NA,NA,NA,28/10/2015,28/10/2015,570,0,0,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
